Datum,   Brot,Fleisch,    Fisch,    Molkerei-Eier,    Speisefette-öle,    Obst,    Gemüse,"    Zucker, Marmelade, Honig",    Fertigerichte,  Kaffee-Tee,    Wasser-Saft
2023-09-12,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-13,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-14,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-15,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-16,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-17,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-18,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-19,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-20,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-21,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-22,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-23,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-24,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-25,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-26,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-27,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-28,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-29,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-30,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-10-01,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-02,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-03,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-04,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-05,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-06,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-07,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-08,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-09,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-10,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-11,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-12,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-13,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-14,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-15,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-16,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-17,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-18,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-19,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-20,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-21,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-22,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-23,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-24,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-25,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-26,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-27,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-28,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-29,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-30,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-10-31,137.7,129.0,129.1,141.2,137.3,116.4,124.9,131.3,131.8,124.1,125.5
2023-11-01,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-02,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-03,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-04,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-05,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-06,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-07,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-08,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-09,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-10,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-11,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-12,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-13,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-14,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-15,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-16,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-17,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-18,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-19,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-20,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-21,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-22,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-23,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-24,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-25,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-26,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-27,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-28,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-29,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-11-30,137.9,128.8,129.8,140.4,139.9,118.5,130.0,130.9,131.8,124.9,126.4
2023-12-01,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-02,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-03,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-04,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-05,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-06,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-07,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-08,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-09,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-10,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-11,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-12,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-13,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-14,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-15,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-16,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-17,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-18,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-19,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-20,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-21,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-22,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-23,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-24,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-25,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-26,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-27,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-28,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-29,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-30,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
2023-12-31,138.1,128.4,129.7,140.1,139.6,120.3,130.7,130.4,132.0,124.0,125.5
